user_id,session_id,time,accx,accy,accz,gyrx,gyry,gyrz
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,508,-187.5,12.21,1048.83,-4.66,-89.19,-11.14
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,509,-122.07,8.79,1045.41,5.44,-88.93,-9.62
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,510,-73.24,7.81,1057.62,-10.01,-75.51,-6.55
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,511,-95.7,-49.32,1049.32,0.16,-80.14,0.11
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,512,43.95,12.7,1034.18,-1.24,-76.98,3.69
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,513,13.67,9.77,1109.38,3.62,-59.49,-0.05
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,514,-1.46,116.7,1034.67,2.19,-61.04,-18.89
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,515,80.57,21.97,1069.34,-6.34,-61.15,-8
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,516,174.32,13.67,1046.39,3.06,-63.4,-12.06
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,517,257.32,24.9,1035.64,-4.14,-51.71,-0.36
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,518,81.05,-62.99,954.59,2.44,-56.9,-3.16
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,519,281.25,16.6,1029.3,-0.07,-43.91,6.17
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,520,298.34,34.67,1062.99,0,-37.76,7.73
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,521,237.3,65.43,1150.88,-2.12,-23.72,5.6
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,522,274.9,90.33,1183.11,-5.64,-12.03,-3.52
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,523,319.34,79.1,1166.02,-7.27,3.96,-10.33
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,524,315.43,34.67,1176.27,-18.73,23.99,-12.79
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,525,330.57,-22.46,1152.83,-15.16,42.73,-5.3
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,526,298.83,-57.62,1204.1,-20.64,67.93,0.76
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,527,267.09,-95.21,1199.22,-8.82,88.82,1.8
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,528,207.03,-71.78,1102.54,-13.89,119.07,24.46
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,529,64.45,-48.83,1113.28,-7.07,133.99,20.01
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,530,-15.14,-72.75,1052.25,-13.6,136.92,26.99
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,531,-87.89,-45.41,1034.18,-8.37,132.63,26.59
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,532,-153.32,-44.43,994.63,-11.51,130.77,23.72
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,533,-232.91,-39.55,947.27,-0.69,131.63,32.8
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,534,-296.39,-7.32,938.96,1.91,136.16,28.68
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,535,-415.04,14.65,866.7,13.82,138.38,13.23
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,536,-513.67,30.76,815.92,11.9,128.39,16.94
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,537,-489.75,-36.62,775.88,23.45,118.23,6.98
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,538,-627.44,61.04,702.15,-1.8,117.61,12.67
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,539,-629.88,30.76,652.34,14.48,116,6.87
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,540,-793.46,78.12,590.82,-1.34,94.58,9.21
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,541,-854,66.89,475.1,0.89,90.1,11.73
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,542,-896.97,67.38,458.01,13.7,73.71,-2.69
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,543,-869.14,61.04,529.3,24.83,72.82,-3.82
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,544,-866.7,72.27,450.2,1.4,59.11,-3.11
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,545,-875,-1.95,488.28,12.6,60.18,-2.46
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,546,-939.94,74.22,379.88,-7.44,53.79,-1.44
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,547,-872.07,40.53,369.63,5.77,44.03,0.6
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,548,-875.49,-22.95,509.77,5.85,60.6,3.11
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,549,-971.19,99.61,252.93,-20.31,38.11,5.13
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,550,-917.48,63.48,187.01,-1.89,34.66,3.28
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,551,-921.87,-29.3,227.54,10.3,25.04,0.32
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,552,-901.86,87.4,139.16,0.63,9.65,7.6
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,553,-905.76,122.56,149.9,-1.75,-8.25,4.51
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,554,-912.11,88.38,241.7,-17.33,-24.53,6.44
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,555,-970.21,51.27,204.59,-17.84,-34.06,4.97
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,556,-897.46,108.89,209.96,-6.66,-44.39,2.68
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,557,-929.2,80.57,331.05,12.29,-57.98,3.54
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,558,-848.63,132.81,258.79,1.77,-73.34,5.97
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,559,-909.67,117.68,323.73,7.34,-79.54,3.44
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,560,-766.11,102.05,428.22,-10.14,-100.21,6.06
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,561,-798.83,7.32,567.38,2.63,-86.79,0.74
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,562,-917.48,116.21,495.12,4.24,-104.9,1.17
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,563,-712.4,80.08,678.22,-7.74,-118.34,-10.17
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,564,-760.25,56.15,750.49,-1.16,-116.72,-14.98
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,565,-582.52,68.85,785.64,-4.06,-120.8,-10.94
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,566,-481.93,68.36,880.86,5.89,-118.44,-8.05
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,567,-473.14,56.64,886.72,-2.73,-113.17,-7.47
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,568,-491.7,19.53,912.11,-11.68,-113.11,-7.79
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,569,-389.16,61.52,949.22,-0.47,-119.58,-15.63
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,570,-207.03,49.32,953.61,-1.47,-117.93,-17.3
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,571,-270.02,-37.11,1021.97,4.25,-122.31,-15.1
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,572,-112.79,39.55,930.18,28.14,-117.37,-5.85
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,573,-33.2,107.91,1018.55,6.18,-106.96,-5.08
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,574,-73.73,101.56,1112.79,10.88,-106.46,-19.4
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,575,120.12,138.18,1098.14,0.79,-104.53,-16.38
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,576,-24.41,11.72,1134.28,-1.33,-92.63,-31.76
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,577,146.97,4.88,1153.32,19.04,-76.05,-17.53
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,578,211.91,10.25,1137.7,5.27,-70.83,-10.37
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,579,166.5,97.66,1124.02,17.24,-42.02,-11.83
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,580,241.21,64.45,1099.61,2.32,-36.73,-3.18
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,581,231.45,99.61,1109.86,6.18,-23.27,-7.75
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,582,153.81,116.7,1028.32,5.02,-8.98,-7.27
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,583,245.61,119.14,1024.41,-1.32,-11.8,-2.06
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,584,249.51,55.66,1017.09,0.11,-5.11,-7.53
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,585,237.3,61.52,995.12,-0.24,-2.06,-2.68
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,586,267.09,53.22,1007.32,-0.16,-4,1.69
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,587,231.45,101.07,977.05,3.5,-4.3,0.11
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,588,290.53,77.15,1043.95,1.18,-3.25,-2.27
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,589,331.54,79.59,1027.83,4.45,-3.13,-3.56
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,590,138.18,58.59,1015.62,6.64,13.89,-0.4
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,591,217.29,98.63,1006.84,12.02,4.47,3.07
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,592,180.66,113.77,996.58,8.24,7.27,2.31
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,593,125.49,195.8,989.26,11.92,6.77,7.27
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,594,227.05,182.62,967.77,12.84,2.57,-4.14
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,595,203.61,204.1,964.84,15.27,-4.5,-6.1
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,596,208.01,190.92,979.49,10.52,-4.18,-6.66
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,597,204.59,159.67,972.66,3.02,3.09,-10.63
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,598,187.01,105.96,988.77,-11.28,5.28,-1.68
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,599,123.05,133.3,993.65,-1.79,1.95,-2.65
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,600,151.86,95.7,997.56,4.88,-6.15,0.71
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,601,181.64,143.07,1001.95,9.31,-5.15,1.95
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,602,203.61,121.58,968.75,4.28,-9.97,1.11
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,603,187.01,146.48,956.54,1.71,-11.72,-0.71
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,604,242.19,116.7,978.52,2.95,-21.13,0.16
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,605,210.45,112.79,942.87,7.26,-15.64,-0.47
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,606,343.26,128.91,970.7,12.17,-21.66,3.28
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,607,313.96,163.57,985.35,3.73,-11.42,6.85
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,608,258.79,190.43,988.28,2.32,-2.02,7.56
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,609,346.19,165.53,984.86,2.27,-12.3,5.82
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,610,338.87,150.39,1015.62,5.21,-0.57,6.39
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,611,294.92,237.79,985.84,8.05,1.43,4.21
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,612,329.59,159.18,993.16,-1.7,1.1,-2.21
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,613,297.36,174.32,978.52,7.63,12.24,0.84
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,614,275.39,191.89,987.79,6.6,6.95,-2.63
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,615,252.93,165.53,964.36,10.47,9.15,-1.81
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,616,240.72,181.15,955.08,7.08,8.53,1.87
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,617,255.86,198.73,965.33,6.15,4.55,-0.16
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,618,260.25,209.47,932.62,3.63,1.44,1.58
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,619,264.16,223.14,943.36,0.78,1.04,3.69
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,620,237.3,229.98,972.66,-2.19,-3.08,-3.85
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,621,263.18,206.05,967.77,-3.92,-2.73,-2.27
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,622,223.63,199.22,968.26,-1.6,0.08,-5.31
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,623,243.65,211.43,967.29,-0.66,-0.09,-5.79
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,624,256.35,182.13,970.7,-0.7,2.66,-5.8
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,625,248.54,175.29,962.4,-3.55,-1.26,-1.29
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,626,232.42,186.04,966.31,-5,-2.24,-1.08
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,627,240.72,178.22,967.29,-3.81,-0.25,-0.31
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,628,250,187.5,979.49,-3.4,-1.03,2.44
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,629,258.3,196.78,977.05,-1.53,-2.85,1.69
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,630,248.05,203.12,970.21,-1.96,-1.31,-0.4
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,631,271,166.5,988.28,-4.52,-2.6,2.73
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,632,262.7,182.62,969.24,2.24,-2.53,2.53
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,633,268.07,194.34,987.79,-0.74,-2.82,-0.08
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,634,259.77,194.82,958.98,2.11,0.4,0.29
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,635,264.16,187.99,972.66,-2.31,-2.17,-3.4
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,636,257.32,186.52,958.5,-2.08,1.06,-0.54
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,637,247.56,197.75,978.03,-1.79,0.2,-1.39
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,638,273.44,183.11,962.4,-1.29,-3.79,-1.18
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,639,259.77,182.62,969.73,-3.86,-0.66,2.1
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,640,256.84,192.38,991.21,-5.88,-1.41,0.92
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,641,270.02,146,1003.42,-3.72,2.1,-1.1
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,642,271.48,173.83,993.65,-0.44,2.61,-1.93
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,643,287.11,187.01,999.02,1.26,4.74,-3.85
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,644,264.16,147.46,981.93,3.56,8.6,-4.44
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,645,237.79,217.29,974.61,3.11,6.95,-2.52
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,646,244.63,124.02,1007.81,0.36,2.78,-0.53
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,647,215.82,201.17,957.03,7.09,6.98,0.18
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,648,207.03,181.64,977.54,4,9.28,-0.87
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,649,208.98,212.89,953.61,6.63,2.12,-1.74
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,650,213.38,225.1,951.66,-0.49,0.26,-1.86
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,651,229,228.03,933.59,-3.41,-3.88,-6.35
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,652,253.91,195.8,974.61,-8.88,-4.92,-8.21
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,653,246.58,192.38,949.22,-11.79,-6.15,-6.71
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,654,227.05,168.46,986.82,-4.16,-8.94,-10.29
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,655,271.97,151.37,970.21,-2.25,-8.32,-4.81
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,656,266.11,155.27,980.96,-9.31,-7.61,-1.45
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,657,255.37,160.16,976.07,-6.47,-2.03,-0.5
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,658,265.62,163.09,1014.16,-5.7,-3.2,-1.63
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,659,259.28,155.27,982.91,-4.52,-0.53,3.92
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,660,255.86,162.11,1002.93,-6.4,-2.46,-0.39
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,661,249.51,171.39,976.56,-4.6,1.58,2.38
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,662,263.67,198.24,968.75,-2.13,0.2,-1.37
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,663,273.44,145.51,940.43,-3.03,2.66,-2.87
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,664,279.3,180.18,944.34,-4.83,-5.79,-4.04
